customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0508,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.48603640587413,271.9005652044223,No
CUST0509,Female,0,No,No,5,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),59.99322698504226,300.55465967015414,No
CUST0510,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),59.86986356877971,360.5292031808612,No
CUST0511,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),50.618267843388395,200.97897297547925,No
CUST0512,Male,1,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.34451895614005,2010.1589848821093,Yes
CUST0513,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.23808447194834,6137.4140167311825,Yes
CUST0514,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.50024613958914,2736.959240689527,Yes
CUST0515,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),90.5098305803605,1991.4997972294495,Yes
CUST0516,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.070613292718036,417.6869559452491,No
CUST0517,Male,0,No,Yes,8,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.82144008073915,558.8524484949511,No
CUST0518,Female,0,No,No,58,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.60856928721438,1715.6054119257763,No
CUST0519,Female,0,No,No,72,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),89.6725277617221,6456.479655254837,Yes
CUST0520,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.87172034397396,1677.1358859857248,Yes
CUST0521,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.48664289923366,716.4699276205592,Yes
CUST0522,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),85.01916270109612,2978.054433277953,Yes
CUST0523,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.91739449311624,90.00646132432094,Yes
CUST0524,Female,0,Yes,No,34,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,50.3432990965369,1713.673074047906,No
CUST0525,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),84.92539050727657,3479.895167898919,Yes
CUST0526,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),94.08952448422886,285.1359331880815,No
CUST0527,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.84523325327258,7906.831331984618,Yes
CUST0528,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,89.43545703129394,6436.846029524717,No
CUST0529,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,94.701684469505,6249.761514781642,No
CUST0530,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,59.528059178807595,951.560027104859,No
CUST0531,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.045063473204554,183.10639466931275,No
CUST0532,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Credit card (automatic),84.83007648073311,1694.3458414864247,No
CUST0533,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),105.35879181983347,1362.4757785779852,No
CUST0534,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,49.846814767223464,246.53163395302195,No
CUST0535,Female,0,No,Yes,13,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,54.886572001573334,712.2057554713373,No
CUST0536,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,One year,Yes,Electronic check,59.76238881187535,1556.801804360476,No
CUST0537,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,104.651970130372,106.07805021094866,No
CUST0538,Male,1,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No internet service,No,Two year,No,Electronic check,49.6625903133953,447.6103127642354,No
CUST0539,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.18723589950522,64.51781122262257,No
CUST0540,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),64.97006362495765,2140.427261295222,No
CUST0541,Female,0,Yes,No,24,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,One year,No,Electronic check,55.664571030486464,1335.8143054587354,No
CUST0542,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,49.889891588374255,53.96077632472803,No
CUST0543,Male,1,No,Yes,72,Yes,No,DSL,No,No,No internet service,Yes,No,No,One year,Yes,Electronic check,49.86186972719916,3589.0399341441116,No
CUST0544,Female,0,No,No,1,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),90.02033855155892,88.36477872235953,No
CUST0545,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.30292726398106,1897.9961487823753,No
CUST0546,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.05801095611446,3675.9169453996587,No
CUST0547,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.672862767159216,1322.4145228655448,No
CUST0548,Female,0,No,Yes,1,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,Yes,Electronic check,76.28899040190034,77.95197211634631,No
CUST0549,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.409616008052,1982.5575151438688,No
CUST0550,Female,0,Yes,No,60,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,50.18800050404682,3013.2411758906537,No
CUST0551,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,93.99957363881013,1785.5208036646968,Yes
CUST0552,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),80.69240457363131,1210.6514933553015,No
CUST0553,Female,1,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,95.61364342980842,96.78412950217543,No
CUST0554,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.76730277971569,1723.7996791476276,No
CUST0555,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.39814854301111,667.798359674559,No
CUST0556,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,84.525377229288,2958.5281736068355,No
CUST0557,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,84.51739644828737,1014.7880530372829,Yes
CUST0558,Male,0,No,No,27,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,69.454768979647,1872.6459814821706,No
CUST0559,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Electronic check,100.0401847391374,198.7912856055856,Yes
CUST0560,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),99.64946988608465,299.27417783184035,No
CUST0561,Female,0,Yes,No,3,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,55.42950131205037,168.02597441586778,No
CUST0562,Male,1,No,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.714098349189584,62.53996002324027,No
CUST0563,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.837098258844634,534.946408856826,No
CUST0564,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.132172011014735,1113.2371279134104,No
CUST0565,Male,1,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,59.76094619140886,1312.2811179764842,No
CUST0566,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.545946494611243,591.9061554743035,No
CUST0567,Male,0,No,No,27,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,79.09352086945849,2138.351722206137,No
CUST0568,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.46539372007835,318.8725971188039,No
CUST0569,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,One year,Yes,Mailed check,79.53941279879616,795.5108768058133,No
CUST0570,Male,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.80838383109389,268.54051520068884,Yes
CUST0571,Female,1,No,No,29,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,89.8145016966581,2603.6824089344723,No
CUST0572,Female,0,No,No,4,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,53.96949418245877,213.4353601413276,No
CUST0573,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,50.14343517704439,52.26336075813141,No
CUST0574,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Mailed check,95.70249768782193,2010.0609578246595,No
CUST0575,Female,0,No,Yes,68,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),50.47978824343789,3431.529239340735,No
CUST0576,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,Yes,Electronic check,89.81194028688327,1981.872939919617,No
CUST0577,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.52728418705587,1278.9765599571392,No
CUST0578,Female,1,No,No,26,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.133066406760044,1404.0356860939362,No
CUST0579,Male,1,Yes,No,16,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.4160863441749,1687.9669992334711,Yes
CUST0580,Male,0,No,No,30,No,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,84.63447062972106,2535.3510352980347,Yes
CUST0581,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),95.48404858164199,3915.7780155518612,Yes
CUST0582,Female,0,No,No,6,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.01780186433711,330.9857401992736,No
CUST0583,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,59.3979186018535,537.3410410444609,No
CUST0584,Male,0,No,No,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.12357478987429,178.73683100784532,No
CUST0585,Female,0,No,Yes,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.00047518652309,419.419327706721,No
CUST0586,Male,0,Yes,Yes,51,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),80.11915024628956,4085.9385143024265,No
CUST0587,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,84.59899328402514,847.7214448248953,Yes
CUST0588,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.41442386361332,1204.4271484813517,No
CUST0589,Male,1,No,Yes,47,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Electronic check,85.30680898150109,4010.4576076441717,No
CUST0590,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.96643590728297,1786.867062399973,No
CUST0591,Male,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.28633277262169,1264.7096906280312,No
CUST0592,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),105.27727627522944,4950.957437394837,No
CUST0593,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Two year,No,Electronic check,65.35397520606594,1045.486931809514,No
CUST0594,Male,1,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.8092528659438,2858.640749589261,Yes
CUST0595,Female,0,No,Yes,2,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,50.09962652396188,99.20822526771104,No
CUST0596,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),89.50140774399877,359.1956931588534,No
CUST0597,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Two year,No,Mailed check,89.61315652467076,1077.6741805760953,No
CUST0598,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,79.85492239827651,1275.5146137230222,No
CUST0599,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1056338129835,7569.494334165635,No
CUST0600,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.689483408147225,2570.000316831496,No
CUST0601,Male,0,Yes,No,45,Yes,No,DSL,No,No,No internet service,No internet service,No,No,One year,No,Credit card (automatic),44.92976031282527,2025.916005197558,No
CUST0602,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),95.83970979967988,862.0296015131412,No
CUST0603,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,One year,No,Electronic check,80.88388253288758,5824.226530827564,No
CUST0604,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.21527377622806,985.7155187967646,No
CUST0605,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,100.31498323412974,1104.7904983926405,No
CUST0606,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,59.77032750368847,1728.9730968817998,No
CUST0607,Male,1,No,No,1,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),50.84026873064755,48.019509913050854,No
CUST0608,Male,1,No,No,3,Yes,No,DSL,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,49.681400359488805,150.38133114489614,No
CUST0609,Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),105.60098481064085,4435.294403406744,No
CUST0610,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.48377198070081,823.6036107028646,No
CUST0611,Male,0,No,No,10,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Mailed check,70.3200751094457,701.9326212017667,No
CUST0612,Female,0,No,No,16,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.55718904480195,968.1293611979028,No
CUST0613,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,One year,Yes,Mailed check,60.454210240080165,3384.4655837480436,No
CUST0614,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,One year,No,Credit card (automatic),54.76649899311353,1261.4925883015112,No
CUST0615,Female,0,Yes,No,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.865207047033106,360.8952054492801,No
CUST0616,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.76908844715914,87.83151382675386,No
CUST0617,Male,1,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.74709552737102,557.7378008779406,No
CUST0618,Male,0,No,No,72,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,54.76419231822458,3943.2493432628626,No
CUST0619,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.7522445878236,461.8159208494828,No
CUST0620,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),59.968668620635675,902.0362630197964,No
CUST0621,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,99.97241123980103,1600.3005468177969,No
CUST0622,Male,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.91937440384616,1833.589121367859,No
CUST0623,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,84.6773521727944,1862.0101653893996,Yes
CUST0624,Male,0,No,No,28,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,69.6342904298327,1948.202282777422,No
CUST0625,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.08961350413993,714.8468982776088,No
CUST0626,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.01620525211315,29.796142351582336,Yes
CUST0627,Male,0,No,No,64,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),64.61080884319439,4134.240751821241,No
CUST0628,Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),95.40301533387765,6775.42520149801,No
CUST0629,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.00764006949484,7105.8745324817855,No
CUST0630,Male,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.032457448805392,2073.4046859227174,No
CUST0631,Female,0,No,No,40,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.99796363102763,3596.0240559468007,Yes
CUST0632,Female,0,No,No,27,Yes,No,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),59.47697274932728,1606.1884085350616,No
CUST0633,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,109.5914430347954,4819.647895677344,No
CUST0634,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,54.208953279436216,1191.7816270644562,No
CUST0635,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,55.56946600833409,166.6371580335615,No
CUST0636,Male,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.00085384812312,219.49110929607653,No
CUST0637,Female,0,Yes,No,72,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),50.49738649416159,3633.74173277217,No
CUST0638,Male,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),59.77488349008486,598.7927139082461,No
CUST0639,Male,0,No,No,48,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,85.57406038774276,4103.567122744433,No
CUST0640,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.19159772799338,169.15590949246646,Yes
CUST0641,Male,0,No,No,9,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),90.48602645135226,812.5701639491675,No
CUST0642,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),84.96099428542192,850.1673395986282,No
CUST0643,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,89.30724207257875,86.61787000246073,No
CUST0644,Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,78.58874004598137,236.229203551863,No
CUST0645,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,95.25085264735753,479.00889005194864,No
CUST0646,Female,0,Yes,No,43,No,No phone service,DSL,No,No,No internet service,No internet service,Yes,No,Two year,No,Mailed check,45.49484162009113,1955.0888121368623,No
CUST0647,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,85.03098377545165,83.79774162857422,No
CUST0648,Female,0,No,No,8,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,95.30156156881432,763.2774914930545,Yes
CUST0649,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.223199225832815,50.64533831436362,No
CUST0650,Male,0,No,Yes,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),65.02775273452718,1818.0136082430076,No
CUST0651,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,85.47961876064332,1968.246485745805,Yes
CUST0652,Female,0,No,Yes,24,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.26125934029562,2383.8881220692856,No
CUST0653,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.04922647532422,1048.1056726694292,Yes
CUST0654,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,105.34138206794462,527.7987133104688,No
CUST0655,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),84.77697852462882,2547.084976229833,Yes
CUST0656,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.12789248967682,1366.2425874709213,No
CUST0657,Male,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,89.41147497861797,271.2822524336261,No
CUST0658,Male,1,No,No,16,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Electronic check,85.03778361774583,1359.824695134843,No
CUST0659,Female,1,Yes,Yes,6,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,64.63951196369474,386.7491338238636,No
CUST0660,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,64.74141312431702,257.5367478869056,Yes
CUST0661,Male,0,Yes,No,31,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.285876472731935,939.8808716530818,No
CUST0662,Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),69.11923367404945,1245.7466926577101,No
CUST0663,Female,0,No,No,5,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.45460142000546,246.34032048955444,No
CUST0664,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),90.36241949581542,723.4465120204209,No
CUST0665,Male,0,No,No,72,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.92158219533251,3959.881604604126,No
CUST0666,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,Yes,Credit card (automatic),79.63267021225678,3582.130403172128,No
CUST0667,Male,0,Yes,No,50,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.22524419017754,2510.4732523432062,No
